ArtikelNr,Size,Quantity
PPXH30037B,38,0
PPXH30037B,39,0
PPXH30037B,40,0
PPXH30037B,41,1
PPXH30037B,42,0
PPXH30037B,43,1
PPXH30037B,44,0
PPXH30037B,45,0
PPXH30037D,37,3
PPXH30037D,38,10
PPXH30037D,39,11
PPXH30037D,40,12
PPXH30037D,41,9
PPXH30037D,42,16
PPXH30037D,43,10
PPXH30037D,44,5
PPXH30037D,45,3
PPXH30037F,37,0
PPXH30037F,38,2
PPXH30037F,39,0
PPXH30037F,40,0
PPXH30037F,41,1
PPXH30037F,42,0
PPXH30037F,43,0
PPXH30037F,44,0
PPXH30037F,45,0
PPXH30037I,37,2
PPXH30037I,38,4
PPXH30037I,39,7
PPXH30037I,40,3
PPXH30037I,41,5
PPXH30037I,42,9
PPXH30037I,43,6
PPXH30037I,44,4
PPXH30037I,45,5
PPXH30038A,37,2
PPXH30038A,38,2
PPXH30038A,39,3
PPXH30038A,40,1
PPXH30038A,41,3
PPXH30038A,42,4
PPXH30038A,43,3
PPXH30038A,44,3
PPXH30038A,45,2
PPXH30039B,37,1
PPXH30039B,38,2
PPXH30039B,39,2
PPXH30039B,40,1
PPXH30039B,41,2
PPXH30039B,42,3
PPXH30039B,43,1
PPXH30039B,44,2
PPXH30039B,45,1
PPXH30039C,37,1
PPXH30039C,38,2
PPXH30039C,39,3
PPXH30039C,40,3
PPXH30039C,41,3
PPXH30039C,42,3
PPXH30039C,43,3
PPXH30039C,44,2
PPXH30039C,45,1
PPXH30041A,37,1
PPXH30041A,38,2
PPXH30041A,39,3
PPXH30041A,40,3
PPXH30041A,41,5
PPXH30041A,42,1
PPXH30041A,43,1
PPXH30041A,44,2
PPXH30041A,45,1
PPXH30042A,37,0
PPXH30042A,38,2
PPXH30042A,39,3
PPXH30042A,40,2
PPXH30042A,41,3
PPXH30042A,42,3
PPXH30042A,43,3
PPXH30042A,44,1
PPXH30042A,45,1
PPXH30046A,37,2
PPXH30046A,38,6
PPXH30046A,39,11
PPXH30046A,40,13
PPXH30046A,41,12
PPXH30046A,42,10
PPXH30046A,43,10
PPXH30046A,44,7
PPXH30046A,45,3
PPXH30050A,37,1
PPXH30050A,38,9
PPXH30050A,39,18
PPXH30050A,40,20
PPXH30050A,41,20
PPXH30050A,42,16
PPXH30050A,43,13
PPXH30050A,44,8
PPXH30050A,45,1
PPXH30050B,37,1
PPXH30050B,38,11
PPXH30050B,39,19
PPXH30050B,40,20
PPXH30050B,41,20
PPXH30050B,42,20
PPXH30050B,43,17
PPXH30050B,44,10
PPXH30050B,45,1
PPXH30054A,37,7
PPXH30054A,38,20
PPXH30054A,39,20
PPXH30054A,40,20
PPXH30054A,41,20
PPXH30054A,42,20
PPXH30054A,43,20
PPXH30054A,44,20
PPXH30054A,45,8
PPXH30054B,37,2
PPXH30054B,38,20
PPXH30054B,39,20
PPXH30054B,40,20
PPXH30054B,41,20
PPXH30054B,42,20
PPXH30054B,43,20
PPXH30054B,44,20
PPXH30054B,45,3
PPXH30054C,37,10
PPXH30054C,38,20
PPXH30054C,39,20
PPXH30054C,40,20
PPXH30054C,41,20
PPXH30054C,42,20
PPXH30054C,43,20
PPXH30054C,44,20
PPXH30054C,45,20
PPXH30054D,37,15
PPXH30054D,38,20
PPXH30054D,39,20
PPXH30054D,40,20
PPXH30054D,41,20
PPXH30054D,42,20
PPXH30054D,43,20
PPXH30054D,44,20
PPXH30054D,45,14
PPXH30057B,37,0
PPXH30057B,38,0
PPXH30057B,39,0
PPXH30057B,40,0
PPXH30057B,41,0
PPXH30057B,42,1
PPXH30057B,43,0
PPXH30057B,44,0
PPXH30057B,45,1
PPXH30057C,37,0
PPXH30057C,38,1
PPXH30057C,39,0
PPXH30057C,40,0
PPXH30057C,41,1
PPXH30057C,42,0
PPXH30057C,43,0
PPXH30057C,44,0
PPXH30057C,45,0
PPXH30057D,37,0
PPXH30057D,38,0
PPXH30057D,39,0
PPXH30057D,40,2
PPXH30057D,41,3
PPXH30057D,42,1
PPXH30057D,43,1
PPXH30057D,44,1
PPXH30057D,45,0
PPXH30061A,37,0
PPXH30061A,38,0
PPXH30061A,39,0
PPXH30061A,40,0
PPXH30061A,41,0
PPXH30061A,42,1
PPXH30061A,43,0
PPXH30061A,44,0
PPXH30061A,45,1
PPXH30061A,46,0
PPXH30062A,37,0
PPXH30062A,38,0
PPXH30062A,39,1
PPXH30062A,40,1
PPXH30062A,41,1
PPXH30062A,42,1
PPXH30062A,43,1
PPXH30062A,44,1
PPXH30062A,45,0
PPXH30062A,46,0
PPXH30065A,37,0
PPXH30065A,38,0
PPXH30065A,39,1
PPXH30065A,40,1
PPXH30065A,41,1
PPXH30065A,42,2
PPXH30065A,43,2
PPXH30065A,44,1
PPXH30065A,45,2
PPXH30065A,46,0
PPXH30066A,37,0
PPXH30066A,38,0
PPXH30066A,39,1
PPXH30066A,40,2
PPXH30066A,41,2
PPXH30066A,42,4
PPXH30066A,43,3
PPXH30066A,44,2
PPXH30066A,45,2
PPXH30066A,46,0
PPXH30067B,37,0
PPXH30067B,38,0
PPXH30067B,39,2
PPXH30067B,40,3
PPXH30067B,41,0
PPXH30067B,42,1
PPXH30067B,43,1
PPXH30067B,44,0
PPXH30067B,45,2
PPXH30067B,46,1
PPXH30067C,37,0
PPXH30067C,38,0
PPXH30067C,39,4
PPXH30067C,40,3
PPXH30067C,41,6
PPXH30067C,42,10
PPXH30067C,43,9
PPXH30067C,44,6
PPXH30067C,45,6
PPXH30067C,46,4
PPXH30069A,37,0
PPXH30069A,38,0
PPXH30069A,39,0
PPXH30069A,40,0
PPXH30069A,41,1
PPXH30069A,42,1
PPXH30069A,43,1
PPXH30069A,44,1
PPXH30069A,45,0
PPXH30069A,46,0
PPXH30069B,37,0
PPXH30069B,38,0
PPXH30069B,39,1
PPXH30069B,40,1
PPXH30069B,41,1
PPXH30069B,42,2
PPXH30069B,43,2
PPXH30069B,44,1
PPXH30069B,45,1
PPXH30069B,46,0
PPXJ10001A,L,7
PPXJ10001A,M,4
PPXJ10001A,S,1
PPXJ10001A,XL,0
PPXJ10001A,XXL,1
PPXJ10001B,L,0
PPXJ10001B,M,0
PPXJ10001B,S,0
PPXJ10001B,XL,0
PPXJ10001B,XXL,0
PPXJ10001C,L,4
PPXJ10001C,M,1
PPXJ10001C,S,0
PPXJ10001C,XL,5
PPXJ10001C,XXL,0
PPXJ10001D,L,4
PPXJ10001D,M,8
PPXJ10001D,S,0
PPXJ10001D,XL,3
PPXJ10001D,XXL,0
PPXJ10001E,L,0
PPXJ10001E,M,0
PPXJ10001E,S,0
PPXJ10001E,XL,0
PPXJ10001E,XXL,0
PPXJ10002A,L,10
PPXJ10002A,M,8
PPXJ10002A,S,0
PPXJ10002A,XL,0
PPXJ10002A,XXL,0
PPXJ10002B,L,2
PPXJ10002B,M,0
PPXJ10002B,S,1
PPXJ10002B,XL,0
PPXJ10002B,XXL,0
PPXJ10002C,L,0
PPXJ10002C,M,0
PPXJ10002C,S,0
PPXJ10002C,XL,0
PPXJ10002C,XXL,0
PPXJ10002D,L,0
PPXJ10002D,M,4
PPXJ10002D,S,0
PPXJ10002D,XL,0
PPXJ10002D,XXL,0
PPXJ10002E,L,3
PPXJ10002E,M,4
PPXJ10002E,S,0
PPXJ10002E,XL,1
PPXJ10002E,XXL,0
PPXJ10003A,L,1
PPXJ10003A,M,1
PPXJ10003A,S,1
PPXJ10003A,XL,2
PPXJ10003A,XXL,0
PPXJ10003B,L,1
PPXJ10003B,M,3
PPXJ10003B,S,0
PPXJ10003B,XL,1
PPXJ10003B,XXL,1
PPXJ10003D,L,8
PPXJ10003D,M,16
PPXJ10003D,S,1
PPXJ10003D,XL,1
PPXJ10003D,XXL,1
PPXJ10003E,L,20
PPXJ10003E,M,20
PPXJ10003E,S,8
PPXJ10003E,XL,20
PPXJ10003E,XXL,9
PPXJ10003F,L,20
PPXJ10003F,M,17
PPXJ10003F,S,6
PPXJ10003F,XL,20
PPXJ10003F,XXL,9
PPXJ10003G,L,20
PPXJ10003G,M,20
PPXJ10003G,S,9
PPXJ10003G,XL,20
PPXJ10003G,XXL,7
PPXJ10004A,L,1
PPXJ10004A,M,0
PPXJ10004A,S,0
PPXJ10004A,XL,2
PPXJ10004A,XXL,0
PPXJ10004B,L,10
PPXJ10004B,M,6
PPXJ10004B,S,1
PPXJ10004B,XL,6
PPXJ10004B,XXL,3
PPXJ10004D,L,4
PPXJ10004D,M,3
PPXJ10004D,S,0
PPXJ10004D,XL,4
PPXJ10004D,XXL,2
PPXJ10005B,L,20
PPXJ10005B,M,20
PPXJ10005B,S,14
PPXJ10005B,XL,1
PPXJ10005B,XXL,3
PPXJ10005D,L,20
PPXJ10005D,M,20
PPXJ10005D,S,12
PPXJ10005D,XL,2
PPXJ10005D,XXL,2
PPXJ10005E,L,7
PPXJ10005E,M,12
PPXJ10005E,S,0
PPXJ10005E,XL,6
PPXJ10005E,XXL,0
PPXJ10005F,L,20
PPXJ10005F,M,20
PPXJ10005F,S,14
PPXJ10005F,XL,16
PPXJ10005F,XXL,0
PPXJ10005G,L,2
PPXJ10005G,M,0
PPXJ10005G,S,2
PPXJ10005G,XL,3
PPXJ10005G,XXL,1
PPXJ10006A,L,20
PPXJ10006A,M,20
PPXJ10006A,S,20
PPXJ10006A,XL,12
PPXJ10006A,XXL,0
PPXJ10006B,L,20
PPXJ10006B,M,20
PPXJ10006B,S,10
PPXJ10006B,XL,20
PPXJ10006B,XXL,2
PPXJ10006D,L,20
PPXJ10006D,M,20
PPXJ10006D,S,13
PPXJ10006D,XL,20
PPXJ10006D,XXL,3
PPXJ10006E,L,0
PPXJ10006E,M,2
PPXJ10006E,S,3
PPXJ10006E,XL,4
PPXJ10006E,XXL,0
PPXJ10006F,L,20
PPXJ10006F,M,20
PPXJ10006F,S,12
PPXJ10006F,XL,20
PPXJ10006F,XXL,8
PPXJ10008A,L,7
PPXJ10008A,M,1
PPXJ10008A,S,1
PPXJ10008A,XL,0
PPXJ10008A,XXL,0
PPXJ10008B,L,0
PPXJ10008B,M,2
PPXJ10008B,S,0
PPXJ10008B,XL,1
PPXJ10008B,XXL,0
PPXJ10008C,L,2
PPXJ10008C,M,1
PPXJ10008C,S,1
PPXJ10008C,XL,1
PPXJ10008C,XXL,1
PPXJ10008D,L,20
PPXJ10008D,M,20
PPXJ10008D,S,1
PPXJ10008D,XL,4
PPXJ10008D,XXL,0
PPXJ10008E,L,20
PPXJ10008E,M,20
PPXJ10008E,S,0
PPXJ10008E,XL,12
PPXJ10008E,XXL,0
PPXJ10008F,L,20
PPXJ10008F,M,20
PPXJ10008F,S,20
PPXJ10008F,XL,20
PPXJ10008F,XXL,0
PPXJ10008G,L,11
PPXJ10008G,M,20
PPXJ10008G,S,9
PPXJ10008G,XL,16
PPXJ10008G,XXL,9
PPXJ10009A,L,20
PPXJ10009A,M,20
PPXJ10009A,S,11
PPXJ10009A,XL,16
PPXJ10009A,XXL,2
PPXJ10009B,L,8
PPXJ10009B,M,8
PPXJ10009B,S,1
PPXJ10009B,XL,7
PPXJ10009B,XXL,3
PPXJ10009C,L,20
PPXJ10009C,M,20
PPXJ10009C,S,20
PPXJ10009C,XL,3
PPXJ10009C,XXL,5
PPXJ10009D,L,0
PPXJ10009D,M,0
PPXJ10009D,S,0
PPXJ10009D,XL,0
PPXJ10009D,XXL,0
PPXJ10009E,L,20
PPXJ10009E,M,19
PPXJ10009E,S,1
PPXJ10009E,XL,9
PPXJ10009E,XXL,1
PPXJ10013A,L,20
PPXJ10013A,M,20
PPXJ10013A,S,17
PPXJ10013A,XL,15
PPXJ10013A,XXL,4
PPXJ10013D,L,20
PPXJ10013D,M,20
PPXJ10013D,S,18
PPXJ10013D,XL,20
PPXJ10013D,XXL,8
PPXJ10014A,L,20
PPXJ10014A,M,20
PPXJ10014A,S,7
PPXJ10014A,XL,15
PPXJ10014A,XXL,3
PPXJ10014B,L,20
PPXJ10014B,M,20
PPXJ10014B,S,7
PPXJ10014B,XL,4
PPXJ10014B,XXL,3
PPXJ10016A,L,20
PPXJ10016A,M,20
PPXJ10016A,S,16
PPXJ10016A,XL,20
PPXJ10016A,XXL,9
PPXJ10016B,L,20
PPXJ10016B,M,11
PPXJ10016B,S,4
PPXJ10016B,XL,11
PPXJ10016B,XXL,6
PPXJ10016C,L,20
PPXJ10016C,M,20
PPXJ10016C,S,8
PPXJ10016C,XL,20
PPXJ10016C,XXL,8
PPXJ10016D,L,20
PPXJ10016D,M,20
PPXJ10016D,S,20
PPXJ10016D,XL,20
PPXJ10016D,XXL,7
PPXJ10017A,L,20
PPXJ10017A,M,20
PPXJ10017A,S,14
PPXJ10017A,XL,6
PPXJ10017A,XXL,1
PPXJ10017B,L,20
PPXJ10017B,M,20
PPXJ10017B,S,10
PPXJ10017B,XL,9
PPXJ10017B,XXL,1
PPXJ10020A,L,20
PPXJ10020A,M,20
PPXJ10020A,S,17
PPXJ10020A,XL,15
PPXJ10020A,XXL,1
PPXJ10020B,L,20
PPXJ10020B,M,20
PPXJ10020B,S,0
PPXJ10020B,XL,13
PPXJ10020B,XXL,0
PPXJ10020D,L,20
PPXJ10020D,M,20
PPXJ10020D,S,8
PPXJ10020D,XL,20
PPXJ10020D,XXL,7
PPXJ10020F,L,20
PPXJ10020F,M,20
PPXJ10020F,S,8
PPXJ10020F,XL,10
PPXJ10020F,XXL,1
PPXJ10021A,L,20
PPXJ10021A,M,6
PPXJ10021A,S,0
PPXJ10021A,XL,2
PPXJ10021A,XXL,0
PPXJ10021B,L,19
PPXJ10021B,M,12
PPXJ10021B,S,1
PPXJ10021B,XL,0
PPXJ10021B,XXL,1
PPXJ10021C,L,20
PPXJ10021C,M,20
PPXJ10021C,S,0
PPXJ10021C,XL,20
PPXJ10021C,XXL,20
PPXJ10021D,L,20
PPXJ10021D,M,20
PPXJ10021D,S,0
PPXJ10021D,XL,20
PPXJ10021D,XXL,1
PPXJ30001A,L,0
PPXJ30001A,M,0
PPXJ30001A,S,0
PPXJ30001A,XL,3
PPXJ30001A,XXL,2
PPXJ30001B,L,19
PPXJ30001B,M,15
PPXJ30001B,S,4
PPXJ30001B,XL,14
PPXJ30001B,XXL,2
PPXJ30001C,L,1
PPXJ30001C,M,8
PPXJ30001C,S,1
PPXJ30001C,XL,4
PPXJ30001C,XXL,0
PPXJ30001D,L,3
PPXJ30001D,M,2
PPXJ30001D,S,0
PPXJ30001D,XL,1
PPXJ30001D,XXL,0
PPXJ30001E,L,17
PPXJ30001E,M,15
PPXJ30001E,S,7
PPXJ30001E,XL,12
PPXJ30001E,XXL,4
PPXJ30002A,L,2
PPXJ30002A,M,2
PPXJ30002A,S,0
PPXJ30002A,XL,0
PPXJ30002A,XXL,0
PPXJ30002B,L,6
PPXJ30002B,M,12
PPXJ30002B,S,0
PPXJ30002B,XL,6
PPXJ30002B,XXL,4
PPXJ30002C,L,3
PPXJ30002C,M,2
PPXJ30002C,S,11
PPXJ30002C,XL,4
PPXJ30002C,XXL,2
PPXJ30002D,L,20
PPXJ30002D,M,20
PPXJ30002D,S,17
PPXJ30002D,XL,20
PPXJ30002D,XXL,19
PPXJ30002E,L,20
PPXJ30002E,M,20
PPXJ30002E,S,20
PPXJ30002E,XL,20
PPXJ30002E,XXL,12
PPXJ30003A,L,0
PPXJ30003A,M,5
PPXJ30003A,S,0
PPXJ30003A,XL,0
PPXJ30003A,XXL,0
PPXJ30003B,L,6
PPXJ30003B,M,7
PPXJ30003B,S,4
PPXJ30003B,XL,4
PPXJ30003B,XXL,6
PPXJ30003C,L,0
PPXJ30003C,M,6
PPXJ30003C,S,2
PPXJ30003C,XL,2
PPXJ30003C,XXL,0
PPXJ30003D,L,20
PPXJ30003D,M,20
PPXJ30003D,S,12
PPXJ30003D,XL,20
PPXJ30003D,XXL,13
PPXJ30003E,L,20
PPXJ30003E,M,20
PPXJ30003E,S,19
PPXJ30003E,XL,20
PPXJ30003E,XXL,9
PPXJ30006A,L,0
PPXJ30006A,M,0
PPXJ30006A,S,0
PPXJ30006A,XL,0
PPXJ30006A,XXL,0
PPXJ30006B,L,1
PPXJ30006B,M,0
PPXJ30006B,S,0
PPXJ30006B,XL,1
PPXJ30006B,XXL,1
PPXJ30006D,L,4
PPXJ30006D,M,1
PPXJ30006D,S,0
PPXJ30006D,XL,0
PPXJ30006D,XXL,1
PPXJ30007D,L,3
PPXJ30007D,M,6
PPXJ30007D,S,4
PPXJ30007D,XL,2
PPXJ30007D,XXL,0
PPXJ30007F,L,14
PPXJ30007F,M,12
PPXJ30007F,S,3
PPXJ30007F,XL,7
PPXJ30007F,XXL,0
PPXJ30008A,L,6
PPXJ30008A,M,4
PPXJ30008A,S,0
PPXJ30008A,XL,6
PPXJ30008A,XXL,2
PPXJ30008C,L,0
PPXJ30008C,M,5
PPXJ30008C,S,2
PPXJ30008C,XL,0
PPXJ30008C,XXL,0
PPXJ30008D,L,4
PPXJ30008D,M,6
PPXJ30008D,S,0
PPXJ30008D,XL,3
PPXJ30008D,XXL,0
PPXJ30008E,L,4
PPXJ30008E,M,3
PPXJ30008E,S,0
PPXJ30008E,XL,3
PPXJ30008E,XXL,0
PPXJ30008F,L,7
PPXJ30008F,M,5
PPXJ30008F,S,2
PPXJ30008F,XL,3
PPXJ30008F,XXL,1
PPXJ30009D,L,3
PPXJ30009D,M,7
PPXJ30009D,S,3
PPXJ30009D,XL,2
PPXJ30009D,XXL,1
PPXJ30009F,L,5
PPXJ30009F,M,3
PPXJ30009F,S,1
PPXJ30009F,XL,0
PPXJ30009F,XXL,0
PPXJ30010A,L,10
PPXJ30010A,M,8
PPXJ30010A,S,0
PPXJ30010A,XL,4
PPXJ30010A,XXL,1
PPXJ30010C,L,2
PPXJ30010C,M,4
PPXJ30010C,S,1
PPXJ30010C,XL,1
PPXJ30010C,XXL,1
PPXJ30010D,L,6
PPXJ30010D,M,0
PPXJ30010D,S,0
PPXJ30010D,XL,3
PPXJ30010D,XXL,0
PPXJ30010E,L,4
PPXJ30010E,M,0
PPXJ30010E,S,3
PPXJ30010E,XL,0
PPXJ30010E,XXL,2
PPXJ30010F,L,8
PPXJ30010F,M,2
PPXJ30010F,S,0
PPXJ30010F,XL,2
PPXJ30010F,XXL,2
PPXJ30011A,L,15
PPXJ30011A,M,13
PPXJ30011A,S,3
PPXJ30011A,XL,11
PPXJ30011A,XXL,3
PPXJ30011C,L,10
PPXJ30011C,M,7
PPXJ30011C,S,3
PPXJ30011C,XL,5
PPXJ30011C,XXL,2
PPXJ30011E,L,12
PPXJ30011E,M,6
PPXJ30011E,S,3
PPXJ30011E,XL,2
PPXJ30011E,XXL,1
PPXJ30011F,L,3
PPXJ30011F,M,3
PPXJ30011F,S,0
PPXJ30011F,XL,3
PPXJ30011F,XXL,1
PPXJ30012A,L,17
PPXJ30012A,M,11
PPXJ30012A,S,1
PPXJ30012A,XL,9
PPXJ30012A,XXL,2
PPXJ30012C,L,4
PPXJ30012C,M,6
PPXJ30012C,S,2
PPXJ30012C,XL,6
PPXJ30012C,XXL,1
PPXJ30012D,L,5
PPXJ30012D,M,7
PPXJ30012D,S,3
PPXJ30012D,XL,5
PPXJ30012D,XXL,2
PPXJ30012E,L,17
PPXJ30012E,M,14
PPXJ30012E,S,6
PPXJ30012E,XL,1
PPXJ30012E,XXL,0
PPXJ30012F,L,11
PPXJ30012F,M,18
PPXJ30012F,S,1
PPXJ30012F,XL,5
PPXJ30012F,XXL,3
PPXJ30013A,L,12
PPXJ30013A,M,13
PPXJ30013A,S,5
PPXJ30013A,XL,8
PPXJ30013A,XXL,1
PPXJ30013C,L,6
PPXJ30013C,M,8
PPXJ30013C,S,3
PPXJ30013C,XL,6
PPXJ30013C,XXL,2
PPXJ30013E,L,16
PPXJ30013E,M,10
PPXJ30013E,S,7
PPXJ30013E,XL,13
PPXJ30013E,XXL,4
PPXJ30013F,L,5
PPXJ30013F,M,3
PPXJ30013F,S,1
PPXJ30013F,XL,2
PPXJ30013F,XXL,2
PPXJ30014A,L,3
PPXJ30014A,M,0
PPXJ30014A,S,0
PPXJ30014A,XL,0
PPXJ30014A,XXL,0
PPXJ30015A,L,0
PPXJ30015A,M,0
PPXJ30015A,S,0
PPXJ30015A,XL,0
PPXJ30015A,XXL,0
PPXJ30015B,L,19
PPXJ30015B,M,9
PPXJ30015B,S,2
PPXJ30015B,XL,9
PPXJ30015B,XXL,2
PPXJ30016A,L,4
PPXJ30016A,M,4
PPXJ30016A,S,1
PPXJ30016A,XL,2
PPXJ30016A,XXL,1
PPXJ30016B,L,13
PPXJ30016B,M,9
PPXJ30016B,S,3
PPXJ30016B,XL,5
PPXJ30016B,XXL,0
PPXJ30017A,L,2
PPXJ30017A,M,1
PPXJ30017A,S,0
PPXJ30017A,XL,0
PPXJ30017A,XXL,0
PPXJ30018A,L,12
PPXJ30018A,M,7
PPXJ30018A,S,4
PPXJ30018A,XL,9
PPXJ30018A,XXL,2
PPXJ30018C,L,3
PPXJ30018C,M,0
PPXJ30018C,S,2
PPXJ30018C,XL,6
PPXJ30018C,XXL,1
PPXJ30018D,L,2
PPXJ30018D,M,2
PPXJ30018D,S,2
PPXJ30018D,XL,5
PPXJ30018D,XXL,1
PPXJ30018E,L,7
PPXJ30018E,M,4
PPXJ30018E,S,0
PPXJ30018E,XL,3
PPXJ30018E,XXL,0
PPXJ30018F,L,7
PPXJ30018F,M,7
PPXJ30018F,S,3
PPXJ30018F,XL,6
PPXJ30018F,XXL,4
PPXJ30018G,L,11
PPXJ30018G,M,7
PPXJ30018G,S,0
PPXJ30018G,XL,5
PPXJ30018G,XXL,1
PPXJ30018H,L,4
PPXJ30018H,M,13
PPXJ30018H,S,1
PPXJ30018H,XL,4
PPXJ30018H,XXL,2
PPXJ30019A,L,4
PPXJ30019A,M,2
PPXJ30019A,S,0
PPXJ30019A,XL,0
PPXJ30019A,XXL,0
PPXJ30019C,L,2
PPXJ30019C,M,3
PPXJ30019C,S,3
PPXJ30019C,XL,0
PPXJ30019C,XXL,0
PPXJ30019D,L,0
PPXJ30019D,M,0
PPXJ30019D,S,0
PPXJ30019D,XL,0
PPXJ30019D,XXL,0
PPXJ30019E,L,0
PPXJ30019E,M,0
PPXJ30019E,S,1
PPXJ30019E,XL,3
PPXJ30019E,XXL,0
PPXJ30020A,L,6
PPXJ30020A,M,6
PPXJ30020A,S,3
PPXJ30020A,XL,5
PPXJ30020A,XXL,1
PPXJ30020B,L,12
PPXJ30020B,M,5
PPXJ30020B,S,2
PPXJ30020B,XL,5
PPXJ30020B,XXL,0
PPXJ30020C,L,4
PPXJ30020C,M,7
PPXJ30020C,S,0
PPXJ30020C,XL,3
PPXJ30020C,XXL,1
PPXJ30022B,L,14
PPXJ30022B,M,10
PPXJ30022B,S,3
PPXJ30022B,XL,4
PPXJ30022B,XXL,0
PPXJ30022C,L,8
PPXJ30022C,M,6
PPXJ30022C,S,0
PPXJ30022C,XL,5
PPXJ30022C,XXL,0
PPXJ30022D,L,12
PPXJ30022D,M,13
PPXJ30022D,S,2
PPXJ30022D,XL,8
PPXJ30022D,XXL,3
PPXJ30022E,L,6
PPXJ30022E,M,5
PPXJ30022E,S,0
PPXJ30022E,XL,1
PPXJ30022E,XXL,0
PPXJ30023A,L,20
PPXJ30023A,M,20
PPXJ30023A,S,6
PPXJ30023A,XL,8
PPXJ30023A,XXL,3
PPXJ30023B,L,15
PPXJ30023B,M,14
PPXJ30023B,S,4
PPXJ30023B,XL,11
PPXJ30023B,XXL,5
PPXJ30023C,L,8
PPXJ30023C,M,8
PPXJ30023C,S,2
PPXJ30023C,XL,5
PPXJ30023C,XXL,0
PPXJ30023D,L,20
PPXJ30023D,M,20
PPXJ30023D,S,3
PPXJ30023D,XL,13
PPXJ30023D,XXL,7
PPXJ30023E,L,13
PPXJ30023E,M,4
PPXJ30023E,S,0
PPXJ30023E,XL,11
PPXJ30023E,XXL,1
PPXJ30024C,L,13
PPXJ30024C,M,20
PPXJ30024C,S,20
PPXJ30024C,XL,0
PPXJ30024C,XXL,0
PPXJ30024D,L,0
PPXJ30024D,M,2
PPXJ30024D,S,1
PPXJ30024D,XL,0
PPXJ30024D,XXL,0
PPXJ30024E,L,0
PPXJ30024E,M,0
PPXJ30024E,S,0
PPXJ30024E,XL,0
PPXJ30024E,XXL,0
PPXJ30024F,L,9
PPXJ30024F,M,7
PPXJ30024F,S,0
PPXJ30024F,XL,0
PPXJ30024F,XXL,0
PPXJ30025C,L,20
PPXJ30025C,M,20
PPXJ30025C,S,20
PPXJ30025C,XL,0
PPXJ30025C,XXL,0
PPXJ30025F,L,20
PPXJ30025F,M,20
PPXJ30025F,S,5
PPXJ30025F,XL,8
PPXJ30025F,XXL,4
PPXJ30026A,L,20
PPXJ30026A,M,20
PPXJ30026A,S,20
PPXJ30026A,XL,20
PPXJ30026A,XXL,19
PPXJ30026B,L,20
PPXJ30026B,M,20
PPXJ30026B,S,20
PPXJ30026B,XL,13
PPXJ30026B,XXL,0
PPXJ30026E,L,20
PPXJ30026E,M,20
PPXJ30026E,S,4
PPXJ30026E,XL,20
PPXJ30026E,XXL,4
PPXJ30026F,L,10
PPXJ30026F,M,6
PPXJ30026F,S,2
PPXJ30026F,XL,9
PPXJ30026F,XXL,2
PPXJ30026G,L,20
PPXJ30026G,M,20
PPXJ30026G,S,20
PPXJ30026G,XL,20
PPXJ30026G,XXL,15
PPXJ30027A,L,19
PPXJ30027A,M,14
PPXJ30027A,S,8
PPXJ30027A,XL,13
PPXJ30027A,XXL,8
PPXJ30027B,L,20
PPXJ30027B,M,20
PPXJ30027B,S,20
PPXJ30027B,XL,0
PPXJ30027B,XXL,0
PPXJ30027C,L,14
PPXJ30027C,M,10
PPXJ30027C,S,4
PPXJ30027C,XL,12
PPXJ30027C,XXL,4
PPXJ30027D,L,2
PPXJ30027D,M,4
PPXJ30027D,S,2
PPXJ30027D,XL,2
PPXJ30027D,XXL,1
PPXJ30027E,L,17
PPXJ30027E,M,17
PPXJ30027E,S,6
PPXJ30027E,XL,12
PPXJ30027E,XXL,4
PPXJ30027F,L,12
PPXJ30027F,M,20
PPXJ30027F,S,16
PPXJ30027F,XL,8
PPXJ30027F,XXL,3
PPXJ30027G,L,10
PPXJ30027G,M,12
PPXJ30027G,S,0
PPXJ30027G,XL,5
PPXJ30027G,XXL,4
PPXJ30028A,L,17
PPXJ30028A,M,20
PPXJ30028A,S,8
PPXJ30028A,XL,12
PPXJ30028A,XXL,0
PPXJ30028B,L,0
PPXJ30028B,M,0
PPXJ30028B,S,0
PPXJ30028B,XL,0
PPXJ30028B,XXL,0
PPXJ30028D,L,20
PPXJ30028D,M,20
PPXJ30028D,S,20
PPXJ30028D,XL,0
PPXJ30028D,XXL,0
PPXJ30028E,L,1
PPXJ30028E,M,2
PPXJ30028E,S,5
PPXJ30028E,XL,1
PPXJ30028E,XXL,0
PPXJ30028F,L,0
PPXJ30028F,M,2
PPXJ30028F,S,0
PPXJ30028F,XL,7
PPXJ30028F,XXL,0
PPXJ30028G,L,0
PPXJ30028G,M,0
PPXJ30028G,S,0
PPXJ30028G,XL,0
PPXJ30028G,XXL,0
PPXJ30028H,L,6
PPXJ30028H,M,17
PPXJ30028H,S,1
PPXJ30028H,XL,7
PPXJ30028H,XXL,4
PPXJ30028I,L,13
PPXJ30028I,M,20
PPXJ30028I,S,20
PPXJ30028I,XL,0
PPXJ30028I,XXL,0
PPXJ30028J,L,0
PPXJ30028J,M,0
PPXJ30028J,S,0
PPXJ30028J,XL,0
PPXJ30028J,XXL,0
PPXJ30029A,L,20
PPXJ30029A,M,20
PPXJ30029A,S,20
PPXJ30029A,XL,20
PPXJ30029A,XXL,0
PPXJ30029B,L,20
PPXJ30029B,M,20
